epoch,step,train_acc,train_loss,val_acc,val_loss
13,33049,1.0,0.012493452057242393,,
13,33099,1.0,0.006661377381533384,,
13,33149,1.0,0.005247225984930992,,
13,33199,0.96875,0.18480542302131653,,
13,33249,0.9375,0.1983983814716339,,
13,33299,0.96875,0.05414653196930885,,
13,33349,0.9375,0.2566131353378296,,
13,33399,0.9375,0.16612310707569122,,
13,33449,0.96875,0.32272788882255554,,
13,33499,0.9375,0.15759094059467316,,
13,33549,1.0,0.04056650400161743,,
13,33599,1.0,0.030015164986252785,,
13,33649,0.96875,0.06698063760995865,,
13,33699,0.96875,0.3208785653114319,,
13,33749,1.0,0.02832704596221447,,
13,33799,0.96875,0.11347007751464844,,
13,33849,0.96875,0.2702619731426239,,
13,33899,0.96875,0.13565538823604584,,
13,33949,0.9375,0.23609812557697296,,
13,33999,1.0,0.010126766748726368,,
13,34049,1.0,0.021863320842385292,,
13,34099,0.96875,0.1600237637758255,,
13,34149,0.96875,0.10939927399158478,,
13,34199,0.96875,0.13325738906860352,,
13,34249,0.90625,0.21242210268974304,,
13,34299,0.90625,0.30842170119285583,,
13,34349,0.9375,0.27246588468551636,,
13,34399,0.90625,0.1777557134628296,,
13,34449,0.9375,0.19475363194942474,,
13,34481,,,0.9766990542411804,0.08346092700958252
14,34499,1.0,0.03550289571285248,,
14,34549,0.96875,0.13654665648937225,,
14,34599,1.0,0.02500743232667446,,
14,34649,0.96875,0.05803763493895531,,
14,34699,0.9375,0.28692319989204407,,
14,34749,1.0,0.02494204230606556,,
14,34799,1.0,0.024535201489925385,,
14,34849,0.96875,0.06267882883548737,,
14,34899,1.0,0.016179241240024567,,
14,34949,1.0,0.018730638548731804,,
14,34999,0.9375,0.10701891034841537,,
14,35049,1.0,0.03521956503391266,,
14,35099,1.0,0.015650853514671326,,
14,35149,0.96875,0.06137066334486008,,
14,35199,1.0,0.03698745742440224,,
14,35249,1.0,0.031940758228302,,
14,35299,0.9375,0.245787113904953,,
14,35349,1.0,0.0202372744679451,,
14,35399,0.90625,0.5116793513298035,,
14,35449,0.90625,0.3124048709869385,,
14,35499,0.9375,0.12491622567176819,,
14,35549,1.0,0.018120763823390007,,
14,35599,0.9375,0.16233325004577637,,
14,35649,1.0,0.031026644632220268,,
14,35699,0.9375,0.0976935476064682,,
14,35749,1.0,0.03624022379517555,,
14,35799,1.0,0.022664731368422508,,
14,35849,1.0,0.026741383597254753,,
14,35899,1.0,0.011988915503025055,,
14,35949,1.0,0.03250642120838165,,
14,35999,1.0,0.018616221845149994,,
14,36049,0.96875,0.07587278634309769,,
14,36099,1.0,0.03181025758385658,,
14,36149,0.96875,0.13409791886806488,,
14,36199,0.96875,0.10689152777194977,,
14,36249,0.96875,0.08616335690021515,,
14,36299,0.96875,0.09045986086130142,,
14,36349,0.9375,0.23807206749916077,,
14,36399,0.9375,0.20462922751903534,,
14,36449,1.0,0.011949259787797928,,
14,36499,0.96875,0.1317232847213745,,
14,36549,0.96875,0.37493640184402466,,
14,36599,0.9375,0.09269843250513077,,
14,36649,1.0,0.028485294431447983,,
14,36699,1.0,0.02288774400949478,,
14,36749,1.0,0.029557455331087112,,
14,36799,1.0,0.02120361477136612,,
14,36849,1.0,0.021475596353411674,,
14,36899,1.0,0.020528938621282578,,
14,36944,,,0.9788691997528076,0.07827945798635483
15,36949,0.96875,0.07453655451536179,,
15,36999,1.0,0.016316482797265053,,
15,37049,0.96875,0.14406658709049225,,
15,37099,0.96875,0.08989613503217697,,
15,37149,0.96875,0.04350658506155014,,
15,37199,0.96875,0.10864344239234924,,
15,37249,1.0,0.0067011332139372826,,
15,37299,1.0,0.03051990643143654,,
15,37349,0.9375,0.1255151927471161,,
15,37399,0.9375,0.12282497435808182,,
15,37449,0.96875,0.1860550343990326,,
15,37499,0.9375,0.16919754445552826,,
15,37549,0.96875,0.04500923305749893,,
15,37599,1.0,0.02957848273217678,,
15,37649,1.0,0.004508339334279299,,
15,37699,0.96875,0.11891313642263412,,
15,37749,1.0,0.019280439242720604,,
15,37799,1.0,0.017585910856723785,,
15,37849,1.0,0.03248903527855873,,
15,37899,0.96875,0.062024302780628204,,
15,37949,0.96875,0.170283243060112,,
15,37999,0.96875,0.05441254377365112,,
15,38049,0.96875,0.06520088762044907,,
15,38099,0.96875,0.10134118050336838,,
15,38149,0.96875,0.205535426735878,,
15,38199,1.0,0.017366521060466766,,
15,38249,1.0,0.03110622800886631,,
15,38299,1.0,0.008264773525297642,,
15,38349,1.0,0.013126100413501263,,
15,38399,1.0,0.03341588377952576,,
15,38449,1.0,0.02468073181807995,,
15,38499,1.0,0.00988939218223095,,
15,38549,0.96875,0.18694989383220673,,
15,38599,0.96875,0.10192959010601044,,
15,38649,0.96875,0.08853211253881454,,
15,38699,1.0,0.03634699061512947,,
15,38749,0.9375,0.18668144941329956,,
15,38799,0.96875,0.026427164673805237,,
15,38849,0.875,0.37273383140563965,,
15,38899,0.9375,0.10222997516393661,,
15,38949,0.96875,0.04593072086572647,,
15,38999,0.9375,0.19081991910934448,,
15,39049,0.96875,0.07439012825489044,,
15,39099,1.0,0.030397776514291763,,
15,39149,0.96875,0.07630378752946854,,
15,39199,0.96875,0.0645044669508934,,
15,39249,0.9375,0.1499081552028656,,
15,39299,0.96875,0.08684077113866806,,
15,39349,1.0,0.009294637478888035,,
15,39399,1.0,0.015220526605844498,,
15,39407,,,0.9797829985618591,0.07170120626688004
16,39449,1.0,0.014833374880254269,,
16,39499,1.0,0.021517563611268997,,
16,39549,1.0,0.025168094784021378,,
16,39599,0.96875,0.0656636506319046,,
16,39649,1.0,0.01309194602072239,,
16,39699,0.96875,0.16732750833034515,,
16,39749,1.0,0.042450014501810074,,
16,39799,0.96875,0.04448433220386505,,
16,39849,0.96875,0.19105437397956848,,
16,39899,1.0,0.017891548573970795,,
16,39949,0.96875,0.15353748202323914,,
16,39999,1.0,0.009190743789076805,,
16,40049,0.96875,0.06754758208990097,,
16,40099,1.0,0.023556342348456383,,
16,40149,1.0,0.023599276319146156,,
16,40199,1.0,0.022543273866176605,,
16,40249,0.96875,0.05068020150065422,,
16,40299,1.0,0.007049268111586571,,
16,40349,0.90625,0.1785675436258316,,
16,40399,1.0,0.009430279023945332,,
16,40449,0.96875,0.11365169286727905,,
16,40499,1.0,0.03092917613685131,,
16,40549,1.0,0.004304364789277315,,
16,40599,0.96875,0.05747067555785179,,
16,40649,0.96875,0.17527171969413757,,
16,40699,0.9375,0.27493026852607727,,
16,40749,0.9375,0.32510611414909363,,
16,40799,0.96875,0.046934016048908234,,
16,40849,1.0,0.00831280741840601,,
16,40899,1.0,0.026750799268484116,,
16,40949,0.96875,0.1148432195186615,,
16,40999,0.96875,0.06399936228990555,,
16,41049,1.0,0.005760029889643192,,
16,41099,0.96875,0.0594417005777359,,
16,41149,0.96875,0.06523322314023972,,
16,41199,0.96875,0.05897551774978638,,
16,41249,1.0,0.01802055910229683,,
16,41299,1.0,0.018479445949196815,,
16,41349,1.0,0.00751304067671299,,
16,41399,0.96875,0.11605137586593628,,
16,41449,1.0,0.04598064720630646,,
16,41499,0.96875,0.21677446365356445,,
16,41549,0.96875,0.1730080246925354,,
16,41599,0.96875,0.1363784372806549,,
16,41649,0.96875,0.2060941755771637,,
16,41699,1.0,0.03625904768705368,,
16,41749,1.0,0.02133650705218315,,
16,41799,0.96875,0.06030244007706642,,
16,41849,0.96875,0.08257271349430084,,
16,41870,,,0.9796687364578247,0.07164111733436584
17,41899,0.9375,0.11008753627538681,,
17,41949,0.96875,0.15131200850009918,,
17,41999,0.96875,0.07252194732427597,,
17,42049,0.9375,0.13605162501335144,,
17,42099,0.96875,0.0685124471783638,,
17,42149,0.96875,0.10021145641803741,,
17,42199,0.9375,0.2616429328918457,,
17,42249,1.0,0.02161502093076706,,
17,42299,1.0,0.012233182787895203,,
17,42349,0.96875,0.045549798756837845,,
17,42399,1.0,0.009614602662622929,,
17,42449,0.96875,0.03246220946311951,,
17,42499,0.9375,0.2405806928873062,,
17,42549,0.96875,0.11072841286659241,,
17,42599,1.0,0.007974657230079174,,
17,42649,1.0,0.026131127029657364,,
17,42699,1.0,0.010553686879575253,,
17,42749,0.9375,0.16345615684986115,,
17,42799,0.96875,0.1654684692621231,,
17,42849,1.0,0.012824480421841145,,
17,42899,0.96875,0.08587955683469772,,
17,42949,1.0,0.024897074326872826,,
17,42999,1.0,0.008997032418847084,,
17,43049,1.0,0.025184448808431625,,
17,43099,0.90625,0.17923694849014282,,
17,43149,1.0,0.03886823356151581,,
17,43199,0.96875,0.15706442296504974,,
17,43249,1.0,0.028299083933234215,,
17,43299,1.0,0.016250042244791985,,
17,43349,0.9375,0.19725748896598816,,
17,43399,0.9375,0.24078361690044403,,
17,43449,0.9375,0.11787570267915726,,
17,43499,0.96875,0.1690215766429901,,
17,43549,1.0,0.0052109952084720135,,
17,43599,0.875,0.499849408864975,,
17,43649,0.96875,0.14069443941116333,,
17,43699,0.96875,0.09019903838634491,,
17,43749,0.96875,0.08593714237213135,,
17,43799,0.875,0.30684635043144226,,
17,43849,0.96875,0.08887741714715958,,
17,43899,0.96875,0.07947198301553726,,
17,43949,1.0,0.016807381063699722,,
17,43999,0.90625,0.2821480333805084,,
17,44049,0.96875,0.10147630423307419,,
17,44099,0.96875,0.04034039378166199,,
17,44149,1.0,0.007618413772433996,,
17,44199,1.0,0.008374151773750782,,
17,44249,0.96875,0.03814445436000824,,
17,44299,1.0,0.02636260725557804,,
17,44333,,,0.9808109402656555,0.07294560968875885
18,44349,0.96875,0.08946704864501953,,
18,44399,0.90625,0.25195881724357605,,
18,44449,1.0,0.007724599447101355,,
18,44499,0.9375,0.06280863285064697,,
18,44549,1.0,0.02218768559396267,,
18,44599,1.0,0.0058976332657039165,,
18,44649,1.0,0.006467185448855162,,
18,44699,0.96875,0.055315226316452026,,
18,44749,1.0,0.039200760424137115,,
18,44799,1.0,0.006981047336012125,,
18,44849,0.9375,0.13694524765014648,,
18,44899,0.96875,0.0987311527132988,,
18,44949,0.96875,0.0564538910984993,,
18,44999,0.96875,0.1420968472957611,,
18,45049,1.0,0.0047071524895727634,,
18,45099,1.0,0.01695566438138485,,
18,45149,0.96875,0.13819485902786255,,
18,45199,1.0,0.024039505049586296,,
18,45249,1.0,0.009610009379684925,,
18,45299,1.0,0.02169918082654476,,
18,45349,0.96875,0.042402233928442,,
18,45399,0.96875,0.15699054300785065,,
18,45449,0.96875,0.04708006978034973,,
18,45499,0.90625,0.11017366498708725,,
18,45549,1.0,0.014871628023684025,,
18,45599,0.96875,0.1422864943742752,,
18,45649,0.96875,0.12896430492401123,,
18,45699,0.9375,0.2418070286512375,,
18,45749,0.90625,0.33582720160484314,,
18,45799,1.0,0.024406373500823975,,
18,45849,0.9375,0.2338627278804779,,
18,45899,0.96875,0.030653059482574463,,
18,45949,0.96875,0.1601787507534027,,
18,45999,0.96875,0.11531632393598557,,
18,46049,1.0,0.03573794290423393,,
18,46099,0.9375,0.11596855521202087,,
18,46149,1.0,0.03368587791919708,,
18,46199,1.0,0.023271651938557625,,
18,46249,1.0,0.040283795446157455,,
18,46299,1.0,0.058037519454956055,,
18,46349,1.0,0.03608465567231178,,
18,46399,1.0,0.05697457119822502,,
18,46449,0.96875,0.11465582251548767,,
18,46499,0.9375,0.1968993991613388,,
18,46549,0.96875,0.057878278195858,,
18,46599,1.0,0.016921570524573326,,
18,46649,1.0,0.04033060744404793,,
18,46699,0.9375,0.11558526754379272,,
18,46749,0.96875,0.1871872842311859,,
18,46796,,,0.9798972010612488,0.06778138130903244
19,46799,0.96875,0.20498335361480713,,
19,46849,1.0,0.024163521826267242,,
19,46899,0.9375,0.14389128983020782,,
19,46949,1.0,0.03458605706691742,,
19,46999,0.96875,0.06769660860300064,,
19,47049,1.0,0.009979176335036755,,
19,47099,1.0,0.012983103282749653,,
19,47149,1.0,0.00294248154386878,,
19,47199,1.0,0.010639473795890808,,
19,47249,0.9375,0.14505837857723236,,
19,47299,1.0,0.02857053652405739,,
19,47349,1.0,0.03941567987203598,,
19,47399,0.96875,0.05039937421679497,,
19,47449,0.9375,0.11090481281280518,,
19,47499,1.0,0.032202769070863724,,
19,47549,0.96875,0.04701809212565422,,
19,47599,0.96875,0.19319824874401093,,
19,47649,0.875,0.3987586200237274,,
19,47699,1.0,0.019380904734134674,,
19,47749,0.96875,0.04370579868555069,,
19,47799,1.0,0.014836431480944157,,
19,47849,0.96875,0.11157448589801788,,
19,47899,1.0,0.02195887453854084,,
19,47949,0.96875,0.06337746977806091,,
19,47999,0.9375,0.24044932425022125,,
19,48049,0.96875,0.19198957085609436,,
19,48099,0.96875,0.09246271848678589,,
19,48149,0.90625,0.16491243243217468,,
19,48199,0.96875,0.07723575830459595,,
19,48249,1.0,0.0034609443973749876,,
19,48299,0.96875,0.0379737913608551,,
19,48349,0.9375,0.17442794144153595,,
19,48399,1.0,0.002874449361115694,,
19,48449,0.96875,0.07197406142950058,,
19,48499,0.96875,0.0760999247431755,,
19,48549,0.96875,0.055305201560258865,,
19,48599,0.96875,0.0896119549870491,,
19,48649,0.9375,0.15617966651916504,,
19,48699,1.0,0.007181867025792599,,
19,48749,1.0,0.012126161716878414,,
19,48799,1.0,0.02321690134704113,,
19,48849,0.96875,0.1676168441772461,,
19,48899,0.9375,0.1922188401222229,,
19,48949,0.96875,0.10748946666717529,,
19,48999,0.96875,0.053590428084135056,,
19,49049,0.9375,0.2750873863697052,,
19,49099,1.0,0.02864880859851837,,
19,49149,1.0,0.020987391471862793,,
19,49199,1.0,0.03869698941707611,,
19,49249,1.0,0.02603013440966606,,
19,49259,,,0.9830953478813171,0.0652555376291275
20,49299,1.0,0.006395512260496616,,
20,49349,0.96875,0.10989846289157867,,
20,49399,0.96875,0.13160917162895203,,
20,49449,0.96875,0.05823585018515587,,
20,49499,0.96875,0.04347610101103783,,
20,49549,0.96875,0.2556431293487549,,
20,49599,0.9375,0.3456507921218872,,
20,49649,0.9375,0.19309233129024506,,
20,49699,0.96875,0.08385688066482544,,
20,49749,0.9375,0.11004708707332611,,
20,49799,0.96875,0.09771695733070374,,
20,49849,0.9375,0.1267278641462326,,
20,49899,0.96875,0.039236485958099365,,
20,49949,1.0,0.01477841380983591,,
20,49999,0.96875,0.08037745952606201,,
20,50049,0.96875,0.0506623350083828,,
20,50099,0.96875,0.08713207393884659,,
20,50149,0.9375,0.11004196107387543,,
20,50199,0.9375,0.16230040788650513,,
20,50249,1.0,0.011638405732810497,,
20,50299,0.96875,0.10865259170532227,,
20,50349,1.0,0.03616996482014656,,
20,50399,1.0,0.03904878348112106,,
20,50449,0.9375,0.24433602392673492,,
20,50499,1.0,0.003430540906265378,,
20,50549,0.96875,0.08695767819881439,,
20,50599,1.0,0.01327897235751152,,
20,50649,1.0,0.02083098143339157,,
20,50699,0.90625,0.4278925657272339,,
20,50749,1.0,0.02192063257098198,,
20,50799,0.96875,0.05221251770853996,,
20,50849,1.0,0.010714249685406685,,
20,50899,1.0,0.010694719851016998,,
20,50949,1.0,0.02450174279510975,,
20,50999,1.0,0.022721443325281143,,
20,51049,1.0,0.00919363833963871,,
20,51099,0.9375,0.2107628434896469,,
20,51149,1.0,0.02858860045671463,,
20,51199,1.0,0.04647646099328995,,
20,51249,0.96875,0.07256922870874405,,
20,51299,0.96875,0.12038031965494156,,
20,51349,0.96875,0.11307813227176666,,
20,51399,0.96875,0.1628168374300003,,
20,51449,1.0,0.003251011949032545,,
20,51499,1.0,0.0598946213722229,,
20,51549,1.0,0.01183990202844143,,
20,51599,1.0,0.027399461716413498,,
20,51649,1.0,0.01796681433916092,,
20,51699,1.0,0.04513419419527054,,
20,51722,,,0.9818389415740967,0.06736782193183899
21,51749,1.0,0.016397830098867416,,
21,51799,1.0,0.027479639276862144,,
21,51849,1.0,0.024752967059612274,,
21,51899,1.0,0.024486500769853592,,
21,51949,1.0,0.007084227167069912,,
21,51999,1.0,0.02894795686006546,,
21,52049,1.0,0.046798814088106155,,
21,52099,1.0,0.01934327557682991,,
21,52149,1.0,0.008098958991467953,,
21,52199,0.96875,0.389832466840744,,
21,52249,1.0,0.006792081519961357,,
21,52299,1.0,0.027008086442947388,,
21,52349,1.0,0.014306987635791302,,
21,52399,0.9375,0.16278307139873505,,
21,52449,0.9375,0.0951848030090332,,
21,52499,0.96875,0.07547732442617416,,
21,52549,1.0,0.002447601640596986,,
21,52599,1.0,0.020457420498132706,,
21,52649,0.96875,0.129917711019516,,
21,52699,0.96875,0.08085291087627411,,
21,52749,1.0,0.012824231758713722,,
21,52799,0.9375,0.33005422353744507,,
21,52849,1.0,0.011904739774763584,,
21,52899,1.0,0.01695472002029419,,
21,52949,1.0,0.0058067613281309605,,
21,52999,1.0,0.02369551919400692,,
21,53049,0.96875,0.09427224844694138,,
21,53099,0.96875,0.14606885612010956,,
21,53149,1.0,0.018281249329447746,,
21,53199,1.0,0.023308709263801575,,
21,53249,0.90625,0.2958122789859772,,
21,53299,1.0,0.027724159881472588,,
21,53349,0.96875,0.03586418926715851,,
21,53399,1.0,0.011411166749894619,,
21,53449,1.0,0.009353660978376865,,
21,53499,0.96875,0.17693650722503662,,
21,53549,0.96875,0.06052717566490173,,
21,53599,1.0,0.04873286932706833,,
21,53649,1.0,0.019518937915563583,,
21,53699,0.9375,0.10024608671665192,,
21,53749,0.96875,0.0798816829919815,,
21,53799,0.96875,0.15139955282211304,,
21,53849,0.9375,0.2813999056816101,,
21,53899,0.96875,0.19302694499492645,,
21,53949,1.0,0.05092976987361908,,
21,53999,0.96875,0.09507579356431961,,
21,54049,1.0,0.021791784092783928,,
21,54099,1.0,0.030088642612099648,,
21,54149,0.90625,0.16525927186012268,,
21,54185,,,0.9820674061775208,0.06444885581731796
22,54199,1.0,0.03317456319928169,,
22,54249,0.96875,0.1898900717496872,,
22,54299,1.0,0.03430694714188576,,
22,54349,0.9375,0.1671743094921112,,
22,54399,0.96875,0.13821765780448914,,
22,54449,0.96875,0.053731150925159454,,
22,54499,1.0,0.015217974781990051,,
22,54549,1.0,0.014616664499044418,,
22,54599,0.96875,0.19056911766529083,,
22,54649,1.0,0.03216994181275368,,
22,54699,0.9375,0.18830128014087677,,
22,54749,1.0,0.011606809683144093,,
22,54799,1.0,0.010344509035348892,,
22,54849,0.96875,0.05108235403895378,,
22,54899,0.96875,0.04577585682272911,,
22,54949,1.0,0.009890790097415447,,
22,54999,1.0,0.008438856340944767,,
22,55049,0.90625,0.21038328111171722,,
22,55099,0.96875,0.06195467710494995,,
22,55149,0.96875,0.1530212014913559,,
22,55199,1.0,0.0021053107921034098,,
22,55249,0.96875,0.3419502079486847,,
22,55299,0.96875,0.12904109060764313,,
22,55349,0.96875,0.06629692763090134,,
22,55399,1.0,0.003170453943312168,,
22,55449,0.9375,0.16516251862049103,,
22,55499,0.96875,0.07514921575784683,,
22,55549,0.9375,0.1374800056219101,,
22,55599,0.96875,0.05936272442340851,,
22,55649,1.0,0.004631369840353727,,
22,55699,0.96875,0.06261337548494339,,
22,55749,0.96875,0.05540022626519203,,
22,55799,1.0,0.013057652860879898,,
22,55849,1.0,0.014642438851296902,,
22,55899,0.96875,0.08408223092556,,
22,55949,1.0,0.0057202591560781,,
22,55999,1.0,0.007390039972960949,,
22,56049,1.0,0.020324958488345146,,
22,56099,0.9375,0.27301025390625,,
22,56149,0.9375,0.10738638788461685,,
22,56199,0.96875,0.07466373592615128,,
22,56249,1.0,0.005483313463628292,,
22,56299,1.0,0.015256239101290703,,
22,56349,1.0,0.020878072828054428,,
22,56399,0.96875,0.08256836980581284,,
22,56449,0.96875,0.08894744515419006,,
22,56499,0.9375,0.302055299282074,,
22,56549,1.0,0.030760332942008972,,
22,56599,0.96875,0.0478866845369339,,
22,56648,,,0.9797829985618591,0.07154877483844757
23,56649,0.96875,0.04907558858394623,,
23,56699,1.0,0.02894599176943302,,
23,56749,0.96875,0.06914646923542023,,
23,56799,1.0,0.03773565962910652,,
23,56849,1.0,0.028802551329135895,,
23,56899,1.0,0.02587384544312954,,
23,56949,0.96875,0.13862459361553192,,
23,56999,0.96875,0.09867523610591888,,
23,57049,1.0,0.043482836335897446,,
23,57099,0.96875,0.12004105746746063,,
23,57149,1.0,0.01263777632266283,,
23,57199,0.96875,0.10191723704338074,,
23,57249,0.96875,0.046510979533195496,,
23,57299,0.96875,0.1577703207731247,,
23,57349,1.0,0.029153799638152122,,
23,57399,1.0,0.01266483124345541,,
23,57449,0.96875,0.038482923060655594,,
23,57499,1.0,0.034187112003564835,,
23,57549,0.96875,0.05881774052977562,,
23,57599,1.0,0.0060599506832659245,,
23,57649,0.96875,0.11965826153755188,,
23,57699,0.96875,0.19482938945293427,,
23,57749,0.96875,0.11565171182155609,,
23,57799,1.0,0.004110920242965221,,
23,57849,0.96875,0.1350695937871933,,
23,57899,0.96875,0.05184848979115486,,
23,57949,0.96875,0.1280220001935959,,
23,57999,0.96875,0.26925283670425415,,
23,58049,1.0,0.013777317479252815,,
23,58099,1.0,0.008571137674152851,,
23,58149,1.0,0.007235963363200426,,
23,58199,0.96875,0.120278000831604,,
23,58249,0.9375,0.1592157781124115,,
23,58299,1.0,0.027250653132796288,,
23,58349,1.0,0.010077057406306267,,
23,58399,1.0,0.01382061280310154,,
23,58449,0.96875,0.03076983615756035,,
23,58499,0.90625,0.2601921856403351,,
23,58549,1.0,0.024756090715527534,,
23,58599,0.96875,0.050092268735170364,,
23,58649,1.0,0.009054247289896011,,
23,58699,1.0,0.019031601026654243,,
23,58749,0.9375,0.0871758684515953,,
23,58799,0.875,0.33547383546829224,,
23,58849,0.96875,0.04037531837821007,,
23,58899,1.0,0.0055900500155985355,,
23,58949,1.0,0.03644266724586487,,
23,58999,1.0,0.002946525113657117,,
23,59049,0.96875,0.04809097573161125,,
23,59099,0.96875,0.1241949051618576,,
23,59111,,,0.9826384782791138,0.06893449276685715
24,59149,0.9375,0.09512905031442642,,
24,59199,0.9375,0.10672665387392044,,
24,59249,0.96875,0.17579945921897888,,
24,59299,1.0,0.023654643446207047,,
24,59349,1.0,0.008354519493877888,,
24,59399,0.9375,0.17782087624073029,,
24,59449,0.96875,0.1419283002614975,,
24,59499,0.96875,0.14826790988445282,,
24,59549,0.96875,0.12230655550956726,,
24,59599,1.0,0.013667477294802666,,
24,59649,0.96875,0.08245786279439926,,
24,59699,0.96875,0.1392456442117691,,
24,59749,1.0,0.04148569330573082,,
24,59799,1.0,0.004523813724517822,,
24,59849,1.0,0.008719475008547306,,
24,59899,1.0,0.010804164223372936,,
24,59949,0.96875,0.02678457833826542,,
24,59999,1.0,0.026124341413378716,,
24,60049,1.0,0.05658923462033272,,
24,60099,0.9375,0.2599017024040222,,
24,60149,1.0,0.0061570447869598866,,
24,60199,0.9375,0.0817650631070137,,
24,60249,1.0,0.04059544578194618,,
24,60299,1.0,0.006005709525197744,,
24,60349,1.0,0.013844229280948639,,
24,60399,0.9375,0.0967855453491211,,
24,60449,0.96875,0.15539132058620453,,
24,60499,0.96875,0.10666979104280472,,
24,60549,0.9375,0.17799422144889832,,
24,60599,0.96875,0.1948164999485016,,
24,60649,0.9375,0.11273311078548431,,
24,60699,1.0,0.015388897620141506,,
24,60749,1.0,0.0121601652354002,,
24,60799,1.0,0.012946651317179203,,
24,60849,1.0,0.049267858266830444,,
24,60899,0.9375,0.07574500143527985,,
24,60949,0.96875,0.04103345051407814,,
24,60999,0.96875,0.18982049822807312,,
24,61049,0.96875,0.09542849659919739,,
24,61099,0.96875,0.06149914115667343,,
24,61149,1.0,0.016566602513194084,,
24,61199,0.875,0.5455676317214966,,
24,61249,1.0,0.003061602357774973,,
24,61299,1.0,0.05820804089307785,,
24,61349,0.9375,0.1445433348417282,,
24,61399,1.0,0.012796927243471146,,
24,61449,1.0,0.022608287632465363,,
24,61499,1.0,0.013774103485047817,,
24,61549,0.96875,0.08613830804824829,,
24,61574,,,0.9833238124847412,0.06206236779689789
25,61599,1.0,0.02611205354332924,,
25,61649,1.0,0.010542584583163261,,
25,61699,1.0,0.007709309458732605,,
25,61749,1.0,0.004556137602776289,,
25,61799,1.0,0.05123211815953255,,
25,61849,0.96875,0.11532270163297653,,
25,61899,0.96875,0.05056242644786835,,
25,61949,0.96875,0.08513494580984116,,
25,61999,0.96875,0.06679835915565491,,
25,62049,1.0,0.013638054020702839,,
25,62099,1.0,0.03298883140087128,,
25,62149,1.0,0.014282695949077606,,
25,62199,0.96875,0.1398223638534546,,
25,62249,1.0,0.018714915961027145,,
25,62299,0.9375,0.14593735337257385,,
25,62349,1.0,0.025353040546178818,,
25,62399,0.9375,0.09729569405317307,,
25,62449,0.96875,0.07374514639377594,,
25,62499,0.9375,0.22366441786289215,,
25,62549,1.0,0.011513058096170425,,
25,62599,1.0,0.009762936271727085,,
25,62649,1.0,0.017605897039175034,,
25,62699,0.9375,0.07865302264690399,,
25,62749,0.9375,0.1226441040635109,,
25,62799,1.0,0.054798513650894165,,
25,62849,0.96875,0.25524386763572693,,
25,62899,1.0,0.018763504922389984,,
25,62949,1.0,0.003801764454692602,,
25,62999,1.0,0.010575748980045319,,
25,63049,0.96875,0.050155431032180786,,
25,63099,0.9375,0.12253611534833908,,
25,63149,0.9375,0.19223114848136902,,
25,63199,0.9375,0.23959429562091827,,
25,63249,0.9375,0.2497294545173645,,
25,63299,0.96875,0.1497579962015152,,
25,63349,1.0,0.01050859596580267,,
25,63399,0.96875,0.143624410033226,,
25,63449,0.9375,0.1835222989320755,,
25,63499,0.96875,0.06919105350971222,,
25,63549,1.0,0.013100667856633663,,
25,63599,0.96875,0.06882880628108978,,
25,63649,1.0,0.028729362413287163,,
25,63699,1.0,0.005309527274221182,,
25,63749,0.9375,0.1379155069589615,,
25,63799,0.96875,0.25422361493110657,,
25,63849,0.9375,0.07604032754898071,,
25,63899,0.96875,0.1849818080663681,,
25,63949,1.0,0.017593039199709892,,
25,63999,0.96875,0.11794654279947281,,
25,64037,,,0.9833238124847412,0.05933817848563194
26,64049,1.0,0.012672241777181625,,
26,64099,1.0,0.014116658829152584,,
26,64149,1.0,0.02105993591248989,,
26,64199,0.875,0.30693531036376953,,
26,64249,1.0,0.012943951413035393,,
26,64299,1.0,0.028739837929606438,,
26,64349,0.9375,0.08316072076559067,,
26,64399,0.96875,0.02855069190263748,,
26,64449,0.96875,0.10483066737651825,,
26,64499,1.0,0.019242048263549805,,
26,64549,1.0,0.0019967181142419577,,
26,64599,0.96875,0.039622195065021515,,
26,64649,0.9375,0.11665253341197968,,
26,64699,0.9375,0.18956023454666138,,
26,64749,0.90625,0.28458863496780396,,
26,64799,1.0,0.00335665512830019,,
26,64849,1.0,0.015140985138714314,,
26,64899,0.90625,0.313262939453125,,
26,64949,0.9375,0.10638665407896042,,
26,64999,0.96875,0.04861173778772354,,
26,65049,1.0,0.009713524952530861,,
26,65099,1.0,0.014981566928327084,,
26,65149,1.0,0.018882285803556442,,
26,65199,1.0,0.0033021513372659683,,
26,65249,0.9375,0.2392881065607071,,
26,65299,1.0,0.0035860941279679537,,
26,65349,1.0,0.030337536707520485,,
26,65399,1.0,0.02077481336891651,,
26,65449,0.96875,0.047608524560928345,,
26,65499,0.96875,0.0643509104847908,,
26,65549,1.0,0.010795158334076405,,
26,65599,0.96875,0.099843829870224,,
26,65649,1.0,0.02142990007996559,,
26,65699,1.0,0.024542836472392082,,
26,65749,0.96875,0.04558167979121208,,
26,65799,0.96875,0.09077306091785431,,
26,65849,1.0,0.017155084758996964,,
26,65899,0.96875,0.19446805119514465,,
26,65949,0.96875,0.07657045125961304,,
26,65999,0.96875,0.12490266561508179,,
26,66049,1.0,0.019393187016248703,,
26,66099,0.96875,0.10358267277479172,,
26,66149,0.90625,0.29192423820495605,,
26,66199,0.96875,0.05468966066837311,,
